0.6193929 0.4750868 0.6087239
0.6952811 0.5435882 0.5735443
0.7083967 0.6310534 0.6576386
0.6457968 0.4598868 0.5499415
0.7947647 0.6681139 0.5688333
0.6798716 0.4748944 0.5153652
0.7501375 0.6025175 0.5593383
0.8037449 0.5856899 0.4567254
0.7501389 0.5017948 0.4392381
0.6072813 0.438827 0.584139
0.7068035 0.4733697 0.4720757
0.6544129 0.5683448 0.6659948
0.669504 0.4509515 0.5027813
0.8360049 0.6577992 0.49303
0.5996936 0.4578666 0.6185253
0.6140354 0.6384884 0.8118075
0.6493875 0.6281145 0.7450004
0.7846853 0.5623711 0.4582703
0.5764471 0.4661713 0.6642238
0.6804884 0.5573424 0.6127234
0.6797879 0.5413375 0.5947186
0.7113376 0.5298951 0.5324926
0.6828939 0.6197867 0.6834754
0.6870199 0.6384946 0.6994287
0.8300487 0.602207 0.4359155
0.6005217 0.5464876 0.7229183
0.6658338 0.4677784 0.5284967
0.6764419 0.4743581 0.520007
0.7227545 0.5324157 0.5179178
0.7883247 0.5349217 0.4199367
0.6970153 0.685059 0.7395585
0.7643021 0.5138436 0.4317955
0.713334 0.5794452 0.5885001
0.6964988 0.5833877 0.6191251
0.8032722 0.6098225 0.4862284
0.6982129 0.4870793 0.5016509
0.8212891 0.6175824 0.4677373
0.6976914 0.4740136 0.486875
0.6381158 0.6126795 0.7439535
0.6478284 0.5228478 0.6218852
0.6824355 0.6889026 0.7665928
0.6260483 0.6509495 0.8081675
0.7864031 0.7126682 0.6348336
0.6659904 0.5449564 0.6202798
0.8000985 0.7506945 0.6590859
0.6989567 0.5282676 0.5496169
0.698787 0.4838387 0.496903
0.7654477 0.725134 0.6819662
0.668826 0.5834319 0.66179
0.7849211 0.5383613 0.4292789
0.594767 0.5204722 0.7007599
0.5787837 0.3902197 0.5700639
0.8235069 0.5610204 0.3968798
0.7072054 0.5876579 0.6077298
0.7058729 0.5984864 0.6226932
0.8248685 0.679375 0.5359046
0.7528885 0.5658436 0.5113735
0.7627168 0.5208079 0.4425404
0.6322665 0.5842919 0.7191121
0.6777502 0.6556683 0.7341799
0.6471562 0.4474161 0.5329785
0.7972721 0.6520628 0.5458333
0.751701 0.7301121 0.7090696
0.6712105 0.6550359 0.7434961
0.7614496 0.5539244 0.4839785
0.620586 0.4999879 0.6365775
0.5723011 0.5194533 0.7341397
0.7780371 0.6204981 0.5378159
0.6648474 0.6305761 0.7241299
0.6738393 0.5860505 0.6571926
0.819477 0.7470243 0.6248694
0.5985644 0.4984847 0.6686954
0.6544319 0.5723087 0.6706922
0.711101 0.5249363 0.5269443
0.7303742 0.7142573 0.7230053
0.5696915 0.5322216 0.7533825
0.6886805 0.5000253 0.5317661
0.7448693 0.5772858 0.5373653
0.8472888 0.6944125 0.5193107
0.830183 0.618213 0.4547939
0.7432508 0.6632736 0.6423864
0.5836744 0.4480607 0.6315006
0.584691 0.4695919 0.6556079
0.8130605 0.5847213 0.441226
0.7934275 0.5626339 0.4451219
0.5639087 0.5212759 0.7492359
0.7897526 0.7195944 0.6379343
0.7513047 0.6407151 0.6030861
0.8382273 0.677591 0.5132068
0.8278366 0.7526473 0.6187014
0.7231806 0.5369663 0.5226873
0.6214947 0.4934461 0.6273782
0.7237377 0.5896024 0.5845907
0.7965164 0.6550693 0.5505816
0.8419775 0.7299442 0.569856
0.8505896 0.7730212 0.6079578
0.5907741 0.5575013 0.7510607
0.7922776 0.7130284 0.6262175
0.6775303 0.6830144 0.7671252
0.7423917 0.5266474 0.4808012
0.5732201 0.3984874 0.5884891
0.8391679 0.7069497 0.546765
0.6611342 0.6236081 0.721539
0.7882965 0.5699225 0.4617134
0.6418008 0.5901483 0.7114137
0.6369869 0.5123604 0.6260748
0.7452613 0.5651346 0.522273
0.6961862 0.6661857 0.7183315
0.8467321 0.7406077 0.5752493
0.5709537 0.5867611 0.8164697
0.6744525 0.6834341 0.7723647
0.8161708 0.5829908 0.434373
0.6765186 0.5526081 0.6131913
0.5967571 0.5613226 0.7464041
0.6785384 0.5932257 0.6585119
0.6873251 0.6813697 0.7500813
0.7519511 0.7055785 0.6794319
0.7854475 0.6165515 0.5216992
0.6729777 0.5277421 0.5889944
0.7869741 0.5953978 0.4941256
0.8279367 0.5680189 0.3984033
0.7529905 0.5324272 0.471372
0.7132198 0.5255718 0.5244393
0.6640329 0.5464233 0.6250429
0.8447733 0.7937521 0.641633
0.8201876 0.6691267 0.530893
0.6004498 0.6258025 0.8176012
0.8141464 0.5629646 0.413612
0.8016108 0.5865613 0.4610506
0.5558376 0.3983273 0.6150648
0.6858091 0.6306167 0.6918995
0.8493113 0.7589347 0.5931302
0.7636757 0.7040834 0.6595945
0.6204662 0.4190525 0.5402578
0.835765 0.7078363 0.5530618
0.7133045 0.6191142 0.6358452
0.8028006 0.6455313 0.5295323
0.7510447 0.6857089 0.6571357
0.6857585 0.4693599 0.4997011
0.5930558 0.5386873 0.725114
0.8001534 0.6248435 0.5089414
0.8147048 0.705424 0.5826152
0.816365 0.6614949 0.5276793
0.6339585 0.4517734 0.5584963
0.7161475 0.6450446 0.662386
0.5905101 0.6272269 0.8346055
0.561158 0.5555703 0.7943629
0.8251293 0.7470208 0.6161615
0.7313707 0.5837719 0.5658851
0.7648628 0.6359475 0.5765241
0.7083026 0.491391 0.4912554
0.6336222 0.5851989 0.7181062
0.7219852 0.6884603 0.7051641
0.657674 0.5030711 0.5831435
0.8384516 0.7685593 0.6213285
0.5992432 0.3917387 0.5403703
0.6751256 0.5623466 0.6269483
0.5701192 0.6112492 0.8469535
0.6436282 0.5670069 0.6810066
0.7673823 0.5273638 0.4431734
0.7520329 0.7245293 0.7019019
0.7540596 0.6345328 0.5914728
0.6504702 0.6175141 0.7306939
0.6926369 0.5397605 0.5730525
0.7657006 0.5932518 0.5243253
0.6926141 0.5076132 0.5347563
0.6860034 0.5900654 0.6432487
0.8002582 0.6076685 0.488301
0.6942948 0.4602887 0.4757402
0.7073061 0.6076809 0.6314493
0.6910435 0.5157053 0.5468234
0.6623399 0.4533224 0.5166401
0.797462 0.5962368 0.478976
0.5518641 0.3605877 0.5761843
0.6864856 0.6171157 0.6747599
0.809779 0.7098892 0.5955244
0.7177521 0.5917719 0.5963949
0.6161116 0.4787723 0.6181711
0.759131 0.6460365 0.5973802
0.5644403 0.4771322 0.6957823
0.6890131 0.6716852 0.7359346
0.6930736 0.4938335 0.517618
0.7480248 0.575799 0.5307334
0.5561314 0.4231437 0.6442028
0.7472153 0.5961486 0.5562441
0.7882405 0.5918399 0.4879334
0.6739233 0.517424 0.5752357
0.6594111 0.5478196 0.6338249
0.8176631 0.7169223 0.59177
0.6336458 0.6055836 0.742376
0.5898818 0.4210411 0.5897247
0.8088485 0.6399988 0.5136226
0.7840237 0.6593753 0.5749532
0.7920862 0.7362201 0.6541648
0.6233056 0.6319522 0.789739
0.5988132 0.579544 0.7649645
0.640982 0.583979 0.7053182
0.7502984 0.6160104 0.5751789
0.660166 0.6532902 0.7584216
0.6963646 0.5177181 0.5410298
0.7826178 0.6870202 0.610081
0.7736512 0.6329786 0.5594511
0.8445908 0.6257294 0.4415699
0.7752056 0.5916881 0.5078243
0.7683402 0.6431261 0.5797288
0.7641568 0.64028 0.582777
0.7457056 0.6031353 0.5668995
0.5762743 0.451382 0.6468555
0.7298329 0.6122664 0.602229
0.610009 0.5751547 0.7424908
0.6613369 0.4623819 0.5289868
0.8322473 0.6619331 0.5037454
0.7955052 0.7050119 0.6116886
0.8012815 0.7233561 0.6246669
0.6087989 0.566065 0.7335159
0.8142834 0.7027514 0.5800775
0.8205865 0.6753927 0.5377499
0.8176179 0.5509877 0.3939855
0.7957227 0.6313531 0.5235257
0.8083828 0.7204507 0.6102676
0.5644269 0.3816349 0.5819353
0.808493 0.573892 0.4353467
0.8261963 0.7724105 0.6447921
0.7823429 0.5910283 0.4960471
0.6426176 0.5900342 0.7100195
0.8029753 0.6575696 0.5436175
0.8110854 0.6072572 0.4711384
0.5917823 0.5332388 0.7205786
0.8504722 0.7810518 0.617714
0.645516 0.5653722 0.6761506
0.6594298 0.5645429 0.6537363
0.7280928 0.5930016 0.5819379
0.8312083 0.7535335 0.6145661
0.7168221 0.5264288 0.5199142
0.8085677 0.7734378 0.6731628
0.6055465 0.448509 0.5983548
0.6825542 0.5382825 0.5868159
0.796702 0.7075054 0.6128188
0.6832138 0.4797687 0.5160307
0.6211703 0.6153358 0.7732146
0.6226556 0.5324107 0.6720505
0.7336413 0.7058885 0.7079958
0.8027246 0.700928 0.5957021
0.7541817 0.5726525 0.5175009
0.743128 0.7195209 0.7096428
0.7307369 0.689058 0.6924004
0.7853044 0.687725 0.6067843
0.727547 0.5097664 0.4835317
0.7380714 0.6568162 0.642662
0.5592729 0.5865791 0.8342395
0.8260964 0.6917223 0.5487364
0.8475781 0.7928259 0.6362094
0.8014131 0.6446303 0.5305946
0.723169 0.6936369 0.7095135
0.7495697 0.5891458 0.5442687
0.7127793 0.5783269 0.588021
0.645835 0.5976093 0.7140977
0.6459035 0.6238908 0.7453292
0.6895537 0.6347095 0.6910136
0.6313447 0.4404197 0.5489839
0.8117707 0.6029053 0.4648939
0.7640633 0.6755158 0.6249347
0.8397393 0.6287224 0.4526095
0.60719 0.5973436 0.7732888
0.7276907 0.5578907 0.5406918
0.6439234 0.5359462 0.6435164
0.5982569 0.4791165 0.646075
0.7643573 0.6465982 0.5900018
0.5901195 0.4619143 0.6380942
0.7579204 0.5430276 0.4764199
0.581499 0.5222192 0.7232741
0.7337363 0.6859578 0.684085
0.6705877 0.4443625 0.4932561
0.7473505 0.5990287 0.5594699
0.7538901 0.6788232 0.6445438
0.8349684 0.709385 0.5561349
0.5740547 0.4661469 0.6678787
0.7718036 0.6467376 0.578702
0.7844195 0.7083762 0.6327708
0.673759 0.4551366 0.5012195
0.8448074 0.696947 0.5261536
0.8087578 0.6494914 0.5250808
0.6385135 0.4737559 0.5776935
0.6191893 0.4648935 0.5968832
0.6053297 0.4784457 0.6343841
0.8161515 0.6020023 0.4570715
0.6263603 0.5010285 0.6289269
0.8341981 0.7226393 0.5731253
0.7227898 0.6773304 0.690654
0.7478337 0.5432903 0.4922656
0.7851793 0.5712618 0.4681104
0.5641548 0.5438083 0.7757237
0.6121061 0.5864863 0.752773
0.7027144 0.6481611 0.6867873
0.6401128 0.5473878 0.6630271
0.8180325 0.7213644 0.5964979
0.6331511 0.5729611 0.7042397
0.8022917 0.5692886 0.439407
0.6574243 0.6043182 0.7042513
0.7234979 0.5124125 0.492922
0.7792901 0.622971 0.5388353
0.5928856 0.4364397 0.6034601
0.7460383 0.7062317 0.6893154
0.6267374 0.5139865 0.6437969
0.6830021 0.5030872 0.5441608
0.794156 0.6221557 0.5149718
0.559652 0.5709718 0.8150463
0.7463894 0.6436393 0.6141418
0.7938808 0.6188502 0.5114541
0.8399935 0.6809332 0.5144724
0.8434495 0.688578 0.5182656
0.7663879 0.6001337 0.5314724
0.705307 0.6624607 0.6998453
0.8087808 0.662966 0.5411123
0.6665225 0.5674934 0.6463326
0.8477248 0.7298804 0.5609298
0.8518993 0.8006214 0.6388507
0.7648821 0.6799335 0.6289414
0.6604139 0.5068062 0.5833781
0.7459973 0.6508461 0.6233389
0.6286283 0.4739926 0.5931981
0.6160434 0.6130925 0.7784343
0.7120891 0.7011456 0.735528
0.8107277 0.5919095 0.4533891
0.7500854 0.6838082 0.6563466
0.7579322 0.5491022 0.4836451
0.7297489 0.6175439 0.6086508
0.6778525 0.5150791 0.5663895
0.7565926 0.6292244 0.5812427
0.6142172 0.6051946 0.7718294
0.6471754 0.5833142 0.6949886
0.7820328 0.6410154 0.5561274
0.6153768 0.5057669 0.6514897
0.7215869 0.5093223 0.49218
0.7671336 0.713881 0.6659521
0.8216374 0.5931939 0.4381212
0.6982095 0.6677763 0.7171125
0.6952803 0.6443902 0.6937385
0.7764584 0.6865951 0.6190588
0.5620546 0.6080011 0.8554989
0.6828084 0.6900198 0.7673504
0.6756775 0.6218702 0.6970721
0.6787901 0.5682638 0.6283609
0.826102 0.6624463 0.5138202
0.6582637 0.5499753 0.6381622
0.8400565 0.7751212 0.6266813
0.6027886 0.6138743 0.7997769
0.5820962 0.5550282 0.7614745
0.807416 0.6396388 0.5153995
0.7424541 0.6544209 0.6330572
0.5656033 0.3829305 0.5816687
0.7110265 0.5550194 0.5629289
0.6252899 0.465026 0.587647
0.7180552 0.5011116 0.487828
0.8332822 0.7201561 0.5715747
0.7629076 0.6957665 0.6508608
0.6828876 0.6684883 0.7415552
0.6662963 0.4413258 0.4962434
0.8139689 0.7502415 0.6371873
0.6664967 0.5303993 0.6021426
0.8449351 0.7155331 0.5481184
0.5810285 0.4724552 0.6646617
0.8439661 0.6923115 0.521922
0.8245964 0.7013469 0.5625221
0.8410354 0.7132951 0.5514549
0.860405 0.7042598 0.510855
0.5974675 0.4844035 0.6535947
0.8613741 0.7274814 0.5370513
0.6829358 0.5423476 0.5910756
0.8304079 0.7621898 0.6261202
0.6827353 0.4532741 0.4851763
0.6993266 0.6804366 0.7304881
0.7793466 0.7077148 0.6397936
0.8497211 0.7321044 0.5605075
0.7344943 0.5130599 0.4767609
0.6417289 0.4769742 0.5765798
0.7274656 0.5669677 0.5518617
0.5820423 0.3948788 0.5706015
0.7588932 0.6663691 0.6219901
0.8238549 0.6515871 0.5043324
0.5985352 0.5669764 0.7504074
0.6192275 0.6258225 0.7887099
0.8564956 0.7870696 0.6156142
0.6747027 0.5619237 0.6270951
0.842541 0.6743945 0.5027531
0.6952291 0.5802121 0.6172938
0.6921165 0.6338186 0.6860049
0.7928973 0.6985434 0.6079916
0.7117193 0.6563385 0.6826715
0.7146485 0.6797246 0.7060454
0.8380764 0.6051424 0.4270541
0.7835727 0.7258292 0.654885
0.7380258 0.5212706 0.4811129
0.6318158 0.5177153 0.6404226
0.7984717 0.6529637 0.5450603
0.6636144 0.5952625 0.6839216
0.6306561 0.6171429 0.7607623
0.7730315 0.6411727 0.5701756
0.6942914 0.5270275 0.5553223
0.7461879 0.6294922 0.5975837
0.7743712 0.5610507 0.472578
0.7665243 0.6957566 0.6452795
0.8271667 0.6038578 0.4423219
0.7285282 0.7130939 0.7244609
0.6324823 0.6250409 0.7673673
0.6450671 0.4859409 0.5821308
0.7624363 0.6627945 0.6122718
0.6768528 0.5187547 0.572311
0.7813211 0.6918818 0.6178743
0.8683383 0.8125698 0.6277837
0.8641637 0.7418286 0.5498627
0.6829615 0.5794416 0.6352655
0.8252198 0.6749144 0.5300452
0.721746 0.674409 0.6887782
0.782827 0.6120819 0.5204053
0.8598885 0.7005262 0.5071987
0.8564324 0.6928816 0.5034053
0.8103198 0.6307986 0.500387
0.7628284 0.6555874 0.6030746
0.576091 0.5829201 0.8039792
0.8105949 0.6341041 0.5039048
0.699441 0.5150356 0.5330939
0.6431763 0.5259348 0.6327297
0.7624772 0.7181799 0.6782485
0.6093245 0.448388 0.5923929
0.7957291 0.6349193 0.5277681
0.7399369 0.5243608 0.4818549
0.6738633 0.6162664 0.6931841
0.8187307 0.5812368 0.4283399
0.64959 0.5849095 0.6931726
0.8344713 0.7333127 0.5854309
0.6565517 0.5593362 0.65196
0.7191534 0.6601093 0.6757202
0.6285451 0.5984346 0.741706
0.5805938 0.5557566 0.7646568
0.8016182 0.58321 0.4570434
0.7642727 0.5552385 0.4811984
0.7392288 0.6892786 0.6795869
0.8506369 0.7345876 0.5620582
0.6427992 0.5129768 0.6178597
0.8325905 0.6139507 0.4460045
0.6217686 0.490394 0.623317
0.6356283 0.4768418 0.585816
0.6549526 0.4857042 0.5666264
0.8251967 0.6614396 0.5140138
0.8612464 0.7088953 0.5150866
0.690198 0.4670849 0.4901524
0.8008584 0.7203245 0.6217036
0.7882425 0.658686 0.5676349
0.5904937 0.4780952 0.6568116
0.8514074 0.7213333 0.5450677
0.7703291 0.6907715 0.6334769
0.7637895 0.6109771 0.5484028
0.6870267 0.4563108 0.482189
0.7501753 0.6979061 0.6730179
0.5979381 0.5341676 0.712207
0.7743594 0.5549758 0.4653528
0.6065585 0.4738626 0.6270271
0.7807963 0.6585463 0.5789347
0.6146961 0.4910648 0.6350078
0.6603625 0.5478944 0.6324492
0.7441297 0.5698389 0.5296248
0.6236292 0.6092919 0.7622216
0.8561783 0.6406708 0.4415425
0.7805024 0.6874641 0.6138676
0.8282097 0.6148537 0.4538268
0.6477838 0.4523681 0.5379166
0.7059928 0.6466579 0.6799465
0.6623424 0.635839 0.7342621
0.6622739 0.6095576 0.7030305
0.7292183 0.5902753 0.5769539
0.7660086 0.6010941 0.5332016
0.7396079 0.7055852 0.6984464
0.8178521 0.6565785 0.5195274
0.8640171 0.8047742 0.6251424
0.8425353 0.7036705 0.5376692
0.5757118 0.5985273 0.8231725
0.7545105 0.6687644 0.6315949
0.7439859 0.5217146 0.4724646
0.8017433 0.6996732 0.5957172
0.7471759 0.7010064 0.6813332
0.759567 0.7314693 0.6985756
0.7706207 0.5846009 0.506434
0.8191637 0.7128763 0.584635
0.7500805 0.7178368 0.6969286
0.6390946 0.5443591 0.6609834
0.6376091 0.6272842 0.7621475
0.6996529 0.4917171 0.5049636
0.8131409 0.7194535 0.6017519
0.6989931 0.5502309 0.5757489
0.6219856 0.4604572 0.5872877
0.8250067 0.7853861 0.6620957
0.733261 0.5383771 0.5088471
0.8476472 0.7654818 0.603499
0.7445316 0.6049499 0.5708708
0.6758688 0.5764912 0.6426693
0.6619548 0.5773205 0.6650836
0.8669112 0.793 0.6066469
0.6082212 0.545187 0.7095113
0.8275244 0.6192055 0.4600713
0.8194143 0.669518 0.5325504
0.6590567 0.6019825 0.6989524
0.7987818 0.6029766 0.48498
0.8426352 0.7843587 0.633725
0.824932 0.5858402 0.4242796
0.5808658 0.3935832 0.5708683
0.8248219 0.7323991 0.5992004
0.8121617 0.6433014 0.5124586
0.8340569 0.562936 0.3829184
0.8370256 0.6873409 0.5266827
0.8307223 0.7146996 0.5690104
0.6252379 0.5780132 0.7224488
0.8177205 0.7353045 0.6135998
0.8119442 0.7169601 0.6006215
0.8486862 0.6738814 0.4926782
0.6777759 0.4743303 0.5179198
0.626448 0.5871029 0.7314237
0.7462718 0.6242148 0.591162
0.5927135 0.4633302 0.6357885
0.7621446 0.6150836 0.5558323
0.7805957 0.6522282 0.5717099
0.7847792 0.6550744 0.5686617
0.7916446 0.6036364 0.4967572
0.8610297 0.6376777 0.4305028
0.7900901 0.644927 0.5483841
0.7990569 0.6989686 0.5990139
0.7128035 0.5296664 0.5299625
0.676605 0.6652384 0.7473547
0.7667375 0.6279587 0.5641117
0.6574209 0.5959273 0.6942511
0.6152522 0.5914922 0.7538974
0.6397445 0.6439005 0.778672
0.8085252 0.7481684 0.6430978
0.8004627 0.6713235 0.5638862
0.8252873 0.651947 0.5025556
0.6063208 0.4329894 0.5786576
0.6500846 0.6175319 0.7313087
0.8341022 0.7288706 0.5807029
0.67585 0.5597678 0.6227579
0.6903622 0.5293723 0.5641686
0.8046793 0.6037881 0.4768663
0.7636543 0.6080969 0.5451769
0.5725704 0.435092 0.6331357
0.7644638 0.5877473 0.5196663
0.7095126 0.5057817 0.5065509
0.705452 0.6836334 0.7248675
0.5808793 0.4890806 0.6847152
0.77557 0.6579849 0.586313
0.6325505 0.4907207 0.6071039
0.7341911 0.6037202 0.5853279
0.8262179 0.7218374 0.5844573
0.7029247 0.6290639 0.6636927
0.5683032 0.372536 0.5651172
0.8139009 0.6081849 0.4679088
0.6787789 0.4652706 0.505573
0.7074826 0.5276535 0.5357562
0.7237451 0.6196291 0.6203822
0.7107338 0.4722371 0.4646731
0.8166971 0.6196167 0.4772339
0.7024424 0.6020137 0.6321816
0.709053 0.5195614 0.5236892
0.7821394 0.6052 0.5132582
0.7090759 0.5517089 0.5619854
0.6669092 0.6294625 0.7196268
0.7704985 0.646481 0.5804057
0.7684718 0.7364775 0.6908349
0.7838212 0.5393122 0.4321063
0.6600674 0.5789553 0.6699395
0.5865582 0.6231974 0.8358862
0.6915646 0.574295 0.6158812
0.6156822 0.403687 0.5293032
0.8548905 0.7805075 0.6102613
0.6741129 0.5150195 0.5720765
0.7384241 0.7004085 0.6940969
0.6500611 0.5971472 0.7070391
0.7247416 0.5033394 0.4801883
0.7813016 0.6478957 0.5654571
0.7478098 0.5957201 0.5548179
0.8415683 0.7589691 0.6050944
0.577597 0.5675186 0.7832959
0.7325865 0.6569929 0.6513188
0.6503977 0.4637216 0.5474293
0.832804 0.6734431 0.5166121
0.8311438 0.7173723 0.5715481
0.8165923 0.6367918 0.4978742
0.6094948 0.5506356 0.714047
0.7021976 0.4813081 0.488634
0.7674838 0.6976573 0.6460685
0.8192396 0.6574795 0.5184653
0.7297435 0.6310624 0.6247782
0.852204 0.7197846 0.5419947
0.636905 0.4310007 0.5291907
0.7801148 0.7160316 0.6485273
0.8657503 0.770883 0.5820631
0.7022483 0.642565 0.6808324
0.5722767 0.4102756 0.6039979
0.81805 0.5985096 0.4499835
0.8305852 0.574913 0.4025449
0.6168888 0.6377508 0.8065341
0.8366265 0.6810751 0.5198259
0.8612123 0.8057005 0.6305658
0.680472 0.5583715 0.6139757
0.7296588 0.53752 0.5133721
0.7694294 0.5443754 0.4603049
0.8443757 0.5799673 0.3873362
0.8034132 0.6073461 0.4830585
0.6894168 0.5396904 0.5779274
0.8018866 0.6284998 0.5106322
0.7683899 0.7175269 0.6683648
0.7037642 0.6933181 0.7390141
0.6949774 0.605174 0.6474448
0.6131961 0.5732708 0.7353368
0.6929577 0.5645564 0.6021242
0.83261 0.5949392 0.4233059
0.6908914 0.6953824 0.7612978
0.5873927 0.5987093 0.8054025
0.8631712 0.752556 0.5641822
0.712625 0.678134 0.7072646
0.7617003 0.5770829 0.511206
0.6534259 0.5243086 0.6150078
0.6582396 0.6020966 0.7003466
0.8047355 0.5818707 0.4506462
0.6775733 0.6355563 0.7104719
0.8556067 0.7188981 0.5356978
0.5896591 0.4104356 0.577422
0.7588308 0.5385958 0.469734
0.6939692 0.6949626 0.756058
0.8087165 0.7249768 0.6151503
0.607213 0.5694495 0.7399936
0.8670286 0.7849694 0.5968908
0.8584166 0.7418926 0.558789
0.8129555 0.6670175 0.5395146
